Time,Content,Date
2017-11-23 20:29:52,@jessefelder @ECantoni @Peter_Atwater @jtepper2 @hmeisler @TeddyVallee @NorthmanTrader @TommyThornton @McClellanOsc @todd_harrison @NuitSeraCalme @Valuetrap13 @LukeGromen @lisaabramowicz1 @HayekAndKeynes @Sunchartist @SoberLook @htsfhickey Thanks Jesse. Always thankful for your challenging of conventional wisdom and the great insights from your podcasts.,2017-11-23
2017-11-29 13:41:59,"C'mon @realDonaldTrump, one more market tweet and we can tie the 3-day record. https://t.co/acF7R2xaKj",2017-11-29
2017-11-29 16:00:03,@realDonaldTrump Thanks buddy. https://t.co/QgXrgULxEs,2017-11-29
2017-11-29 20:48:49,"We have a proxy model for the VIX that has a 90% correlation to the actual VIX. Using that model for Bitcoin, it's not nearly as high as we'd expect. #bitcoin #Crypto https://t.co/qgegikTvHK",2017-11-29
2017-11-30 18:52:11,"Assets in equity mutual funds exceeded $10 trillion in October, first time ever. There is now $4.85 invested in equity funds for every $1 in money market funds, also a new record.",2017-11-30
2017-12-01 16:01:02,Daily Sentiment Report “Lite” https://t.co/TnezABoLdH via @sentimentrader,2017-12-01
2017-12-04 14:10:57,Might have to start using a log scale for the Trump Stock Market Tweet-O-Meter @realDonaldTrump https://t.co/nsEgyvwViB,2017-12-04
2017-12-04 20:21:15,"Fun fact: The last time the S&amp;P 500 futures gapped up &gt; 0.5% and traded to a multi-year high before reversing to close negative on the day was January 3, 2000.",2017-12-04
2017-12-05 20:50:30,"It's been almost 2 years (Dec 15, 2015) since $SPY closed in the bottom 10% of its daily range on back-to-back days.",2017-12-05
2017-12-06 13:24:21,"Oct: Stocks rally because of tax cuts
Nov: Actually, tax cuts don't matter
Dec: Well, maybe they do
Today: Okay, they matter and they're going to tank the market

*Trading the news is hard* https://t.co/sjNKpVtooA",2017-12-06
2017-12-06 22:39:05,"Stay strong, Nigeria. You do you. https://t.co/u1wDLrhd3T",2017-12-06
2017-12-06 22:56:47,"@hmeisler FYI, the past 3 years this has preceded some spikes in volatility. https://t.co/RMNGZgrLXz",2017-12-06
2017-12-07 15:27:33,"Daily Report “Lite”: Sector Correlations; Volatility Flows, Small-Cap Selling

https://t.co/kWj5lmAcGa via @sentimentrader",2017-12-07
2017-12-08 15:05:18,Bitcoin has triggered 100% of the blow-off signals we look for. The next 1-3 months will be...interesting. $BTC $btcusd #Bitcoin https://t.co/RU1yc9j5Wb,2017-12-08
2017-12-10 16:02:05,"Wall St strategists polled by Barron's expect about a 7% gain for 2018...same as basically every single year. They're not stupid, they go with the base rate.

*Actual results may vary* https://t.co/bsU6WmEC0y",2017-12-10
2017-12-11 00:19:53,"@awealthofcs @Jesse_Livermore It never worked in the past either. Almost all bubbles have been recognized real-time. Like so much in finance, this quote caught on because it was pithy and was taken as “wisdom” with no proof.",2017-12-11
2017-12-13 21:39:00,"Financials (XLF) down more than 1%, but S&amp;P 500 (SPY) only 0.01% off its high. The only times a big drop in XLF had less of an impact on the S&amp;P were April 26 and November 17, 1999.",2017-12-13
2017-12-15 06:20:57,"Though the other times it's done so, the next quarter was up 73% of the time, averaging +2.8%. https://t.co/wq9SVmj48Q",2017-12-15
2017-12-20 14:00:00,"It has, but not since 1977. https://t.co/gKSZt7ZxZE",2017-12-20
2017-12-20 14:27:44,Trying to trade during an incessant rally (and its aftermath) is hard. https://t.co/5mzLwnR7UW,2017-12-20
2017-12-20 14:32:05,@CapitalObserver I think it was when John Gray came on in the mid-80s. It was much noisier prior to then.,2017-12-20
2017-12-20 15:04:30,"According to @jimcramer, POTUS should visit the NYSE. Taking a victory lap (even more than he has) is not a great idea. @realDonaldTrump @carlquintanilla https://t.co/tMI8B6M374",2017-12-20
2017-12-30 13:31:32,You know it's bad when even the dog refuses to go outside. https://t.co/YRjKctPy93,2017-12-30
2018-01-03 14:07:12,More than twice as many equity call options as put options traded on Tuesday. The 10-day avg is now to a level that has preceded weak future two-week returns since the 2009 low. https://t.co/fzJQXfcMEs,2018-01-03
2018-01-03 20:15:32,"The S&amp;P 500 has never before started a year with back-to-back 0.5% gains and 52-week highs. Closest was 2010, which was down 6% a month later, but don't let that spoil the party.",2018-01-03
2018-01-05 14:06:54,"People who think that how a market performs over a few days is going to prompt long-term investors to add to capital over a full year are slightly delusional.

You know which week has the best prediction record for next-year returns? The 3rd week in September. Go figure.",2018-01-05
2018-01-05 17:46:40,A Historic Streak As Investors Wade In https://t.co/F08iRsIFu4 via @sentimentrader,2018-01-05
2018-01-06 21:37:41,@Callum_Thomas @FusionptCapital There are two sides... https://t.co/sjVlYyT2jn,2018-01-06
2018-01-09 18:15:20,"@MichaelSedacca 113 times in the past 20 years. But only 6 of those with the S&amp;P at a multi-year high, and 2 of those were in 2017.",2018-01-09
2018-01-09 23:04:42,"Wanna know every date when the S&amp;P 500 closed at a 52-week high, while the VIX rose and there were at least 25% more declining than advancing stocks?

Today. Today is the only one.",2018-01-09
2018-01-12 17:27:41,"File this in the stats-that-don't-matter-during-melt-ups folder:

The last time the S&amp;P 500 rallied more than 2% to a 52-week high during a little over a week, and the VIX was also up 10% was...dum da dum...March 24, 2000.",2018-01-12
2018-01-12 18:43:13,"Hugging the highs...this is the 2nd-longest consecutive stretch ever without even a minor dip from a high. Over a rolling one-year period, it just eclipsed 1964. @CapitalObserver https://t.co/nqmFkwCQUp",2018-01-12
2018-01-22 13:12:03,"When stocks go up every day, especially overnight, what's the best way to take advantage? Trade after hours! https://t.co/6TRdzjNwvx",2018-01-22
2018-01-24 13:17:19,"Futures are gapping up after having already rallied 6% to a new high the day before. That hasn't happened since March 22, 2000.

LOL.",2018-01-24
2018-01-25 14:33:54,@CapitalObserver Going back a little further than 10 years catches the 2002-07 bear market and pessimism did not work well at all as a contrary indicator. Bear mkts in commodities/currencies tend to act differently than those in stocks/bonds.,2018-01-25
2018-01-25 19:48:30,Approaching day #200 without back-to-back losses of more than 0.25%. This is truly a singular market without historical precedent. https://t.co/Y18tYn8JNQ,2018-01-25
2018-01-26 13:01:12,"If it seems like stocks gap up every morning, it's because they do.

The futures have opened regular trading hours in positive territory in 25 out of the past 30 sessions.

That's the most ever.",2018-01-26
2018-01-26 13:38:34,"As @Peter_Atwater so astutely says, ""media follows mood"".

https://t.co/inbRjleVqM https://t.co/cE1QS0UQs9",2018-01-26
2018-01-26 18:06:06,"The S&amp;P is up more than 0.6% to a multi-year high, and on the NYSE &lt; 52% issues are rising. Even with the oddities we saw last year, this hasn't happened since December 1999.

This no longer matters, so FWIW and LOL and WTF.",2018-01-26
2018-01-31 13:24:11,SPY lost 0.5% on back-to-back days. What did investors do? Added more than 1% in assets to the fund both days.,2018-01-31
2018-01-31 22:03:39,"I dunno, but something suggests these Millennials haven't been around very long. ""horrid"" ""stunned"" ""bloodbath"" ""vicious"" ""rout""  🙄 https://t.co/D1CBJZoBzi",2018-01-31
2018-02-01 13:36:37,Outflows from HYG/JNK high-yield funds nearly 5% of assets the past 3 days. That ranks in the bottom 2.5% of all readings in the past decade. Really unusual to see that when they're in uptrends.,2018-02-01
2018-02-02 13:21:48,Just in time...Rydex mutual fund traders are at an all-time leveraged long position. https://t.co/w0uFJm1yDf,2018-02-02
2018-02-02 19:38:46,Today is shaping up to be a 4 standard deviation event for those who began trading in the past year. https://t.co/TdqnVFjqui,2018-02-02
2018-02-02 20:24:16,"This is the first time since August 25, 2015 that $SPY, $TLT and $GLD were all down &gt;1% on the same day (so far).",2018-02-02
2018-02-02 20:28:40,Inverse (short) index ETF volume is setting an all-time record. A bit of panic out there today. https://t.co/0qBoDlLRu5,2018-02-02
2018-02-02 22:44:16,"Last week: Surging earnings growth provides fuel for stock gains.

Today: Surging earnings growth suggests no more room for upside surprises.

Sentiment is fun.",2018-02-02
2018-02-03 15:26:01,"Despite the losses last week, the smallest of options traders INCREASED their call buying to the highest level since 2011. They spent 41% of their volume buying calls to open.",2018-02-03
2018-02-05 21:10:34,"Stocks have never* declined between 1-6 months after the VIX has jumped more than 50% in one day.

* Small sample size",2018-02-05
2018-02-05 22:51:19,"Even if some of these VIX funds are not liquidated over the next couple of days, there will be firms carried out in body bags and you may not be made good on your trades. KNOW WHAT YOU OWN and be wary of jumping in. https://t.co/RJ6oPBnrtn",2018-02-05
2018-02-08 17:04:53,"@business Okay but to be fair, the end of the bull market has also gone mainstream... https://t.co/hOtuilEsER",2018-02-08
2018-02-08 19:09:00,"Don't see this very often. Almost every country is showing extreme pessimism, a big change from a couple of weeks ago. https://t.co/y3Zt7T1Mkn",2018-02-08
2018-02-08 21:30:18,"Since 1897, this is the 4th-fastest decline into ""correction"" territory for the Dow from an all-time high.",2018-02-08
2018-02-08 22:43:52,"In 3 out of the past 5 sessions, more than 89% of securities on the NYSE declined. That has happened only once before in 78 years (May 17, 1947).",2018-02-08
2018-02-08 23:08:36,That's...a lot of single digits. https://t.co/SflRJvujFs,2018-02-08
2018-02-09 13:28:34,"$SPY has lost $23 billion in assets over the past week, $10 billion more than any other 5-day period in its history. As a % of assets its about 9%, the most since August 10, 2011.",2018-02-09
2018-02-09 14:18:51,The last time the Dow suffered two 4% losses within a week while still in a bull market (above 200-day average) was waaaaaaaay back in 1933.,2018-02-09
2018-02-09 17:06:02,This week we got a rare double - a CNBC Markets In Turmoil *and* a Trump complaint about the market. https://t.co/bcy9d3N9VL,2018-02-09
2018-02-16 14:38:17,"@todd_harrison Sure it is but in addition to all the other caveats about using data-mined analogs, this one is adding the extra sin of altered time frames, daily vs intraday.",2018-02-16
2018-02-21 16:05:08,"Some pointing out that the Nasdaq now has a MACD indicator buy signal. It does. Really doesn't mean much of anything, though, especially as an indicator of trend on a daily time frame. https://t.co/SnUkbVELIa",2018-02-21
2018-02-22 13:55:39,"TLT has usually rebounded from big selloffs to a multi-month low, but they haven't consistently lasted. https://t.co/OaSlKF4UUK",2018-02-22
2018-02-22 14:21:31,"Okay but you still have a better chance for profit than not...

https://t.co/GWhhNupf2z https://t.co/fucUgW4cVs",2018-02-22
2018-02-22 15:25:43,Leading Index up again. Worth keeping in mind about the idea that corrections/bear markets are worse during recessionary periods. https://t.co/TTYC0h86Zi,2018-02-22
2018-03-20 13:01:25,"Yes, QQQ had a massive inflow last week. No, it doesn't mean investors flooded in (could be shorts). Instead of boxing it into a narrative, look at the data. Doesn't mean squat. https://t.co/7PVMYKItpK",2018-03-20
2018-03-29 13:05:10,"Traders have bought (or sold) 125 put options for every 100 calls during the past week. According to our Backtest Engine, that has led to a rally in the S&amp;P over the next two months on 48 out of 51 days. https://t.co/kockSij6FW",2018-03-29
2018-04-12 13:08:27,This is what happens when mom &amp; pop become pessimistic during an uptrending market. https://t.co/7MhF9nVYt8,2018-04-12
2018-04-13 19:27:49,"For all of you candlestick pattern fans out there, here is how $SPY did after a 10-day high then a bearish engulfing pattern. Not exactly a wicked sell signal. https://t.co/i4Bm0bSW7V",2018-04-13
2018-04-24 19:51:17,"On a day the DJIA is losing 2%, NYSE down volume is less than 2x up volume. That's only the 8th time down volume was so ""little"" for such a big down day in 50+ years. FWIW, and it isn't much, three days later the Dow had rebounded all previous 7 times.",2018-04-24
2018-04-27 13:07:40,"Here's a test from a couple of weeks ago showing how the pound does when smart money traders are heavily short much of the open interest. They still haven't covered any.

https://t.co/DJC5CeVDAz",2018-04-27
2018-04-27 13:58:48,The timing of inter-Korean summits is...interesting. https://t.co/b2TpFb5kqb,2018-04-27
2018-05-03 12:54:46,A third of Consumer Staples have hit 52-week lows as the sector yields the most in 7 years. That combo hasn't been seen since the depths of the financial crisis. https://t.co/hOBzb7jFkj,2018-05-03
2018-05-11 01:42:48,"USA, leading the world...in optimism. https://t.co/OTX5FTfXcO",2018-05-11
2018-05-11 16:11:14,"Results of *shorting* bitcoin after its other Death Crosses:

-100.8% (losses on shorts can be &gt; 100%)
-16.5%
+61.3% (hooray...a win!)
-66.7% https://t.co/RhfkeRUgBa",2018-05-11
2018-05-11 16:13:10,This is assuming one covers on a Golden Cross (50-day moves back above 200-day average).,2018-05-11
2018-05-18 13:03:28,"Once or twice a year, there is a sector or asset that becomes universally loathed.

2015: Oil and gas
2016: Metals and miners
2017: Retailers and commodities
2018: Staples and corporate bonds",2018-05-18
2018-05-19 15:59:13,@jimkopas True but those were the points of extreme pessimism as defined by the same measures evaluating the sectors now.,2018-05-19
2018-05-29 19:29:55,"Using big 1-day jumps in the VIX as a signal that volatility is about to pick up going forward has been, to put it mildly, unsuccessful. https://t.co/ksskKpQY7l",2018-05-29
2018-06-06 13:20:45,"When the public hoard starts searching for FANG stocks again (no sign yet), beware.

$AMZN $FB $NFLX $GOOGL https://t.co/uxC9C5Coqy",2018-06-06
2018-06-06 14:12:08,"Even tho the public isn't search for ""FANG stocks"", $AMZN was up 10 days in a row 3 other times. Here is its risk/reward over the next 2 months:

10/14/03   Risk = -20.4%   Reward =+2.1% 
02/14/11   Risk = -15.7%   Reward = +0.0%
07/12/13   Risk = -9.2%   Reward = +1.9%",2018-06-06
2018-06-14 14:29:36,Optimism on bitcoin over the past 3 days is the 2nd-lowest in three years. Its all-time stats are kind of insane after similar readings. $btcusd https://t.co/HBjKGkidZb,2018-06-14
2018-06-14 17:17:23,"@michaelsantoli An equally strong argument could be made that while the crap companies in 1999 were monetizing via IPOs, this time they're doing so via private equity. Crap companies are being funded arguably at a greater pace than '99, the mechanism is just different.",2018-06-14
2018-06-14 17:24:51,"@michaelsantoli I think safer in the shorter-term, but with the same end result. When money becomes ""not free"" and the infighting starts, the well-capitalized public firms won't be impacted much but it will eventually drag on sentiment.",2018-06-14
2018-06-15 19:15:17,Things you don't see in bear markets. https://t.co/8tFCesc95w,2018-06-15
2018-06-16 14:20:00,The very smallest of options traders are gorging on speculative call options to the greatest extent since the 2009 low. https://t.co/9c4Nz5IqOg,2018-06-16
2018-06-21 16:31:09,"Tech companies taking advantage of soaring stock prices to issue convertible bonds. Here's the chart with the Nasdaq superimposed.

https://t.co/B2ukw9s8WU https://t.co/Z8zaH51MkM",2018-06-21
2018-06-25 16:45:05,Backtesting Individual Stock Sentiment with the sentimenTrader Backtesting engine https://t.co/ZDTkDYgEdn via @sentimentrader,2018-06-25
2018-06-26 15:28:46,The yield curve was the headline feature on local MPLS news yesterday (the YIELD CURVE!). The anchors' expressions say it all. https://t.co/0LAvdRUI81,2018-06-26
2018-06-26 15:43:21,"It's been 40 years since the financial sector index was down 12 days in a row. Since '26, led to a rebound over the next couple of weeks only 2 out of 7 times, FWIW.",2018-06-26
2018-06-27 01:04:58,@mmauskopf Did you get an error?,2018-06-27
2018-06-29 12:49:40,"For those who enjoy the voodoo of seasonality, the best day of the summer to buy gold ETFs has been right about now. $GLD https://t.co/2L8l4jCuoY",2018-06-29
2018-07-10 13:42:26,"Pretty sure this would be the first ""value stock"" in history with a 48-to-1 buy-to-sell analyst rating.

https://t.co/RYs64DREvn https://t.co/YW9ukTq3WV",2018-07-10
2018-07-10 15:15:25,Dollar And Gold ‘To The Barricades’ | Jay On The Markets https://t.co/gOtIsO2moV,2018-07-10
2018-07-11 12:35:52,"@tjholland @todd_harrison I think it's being skewed by ETF trading. In the past year(s), the volume of trading in the last half hour has spiked, dominated by ETF adjustments. So that end-of-day trading is more and more influenced by ""dumb"" index money.",2018-07-11
2018-07-11 19:50:01,"These guys keep trying to come back at Tim Hayes with the argument that high Consumer Confidence is a good thing for stocks and economic growth. Typical for economists and journalists.

https://t.co/jpxllULmN2 https://t.co/cmEOGJzDzN",2018-07-11
2018-07-13 15:28:29,"The Ultimate List Of Most Useful Accounts For Finance Twitter
https://t.co/j1NaNEVOCr

Congrats to @PeterLBrandt @charliebilello @lisaabramowicz1 @morganhousel @iancassel @SteveStuWill @fundstrat @michaelbatnick @BrentBeshore",2018-07-13
2018-07-15 22:16:17,"@cullenroche For a dedicated tri trainer, I’ve never found better than the 920xt. The Apple Watch is surprisingly good too but nothing longer than Olympic distance training.",2018-07-15
2018-07-15 23:21:19,@cullenroche Ditto 🙏,2018-07-15
2018-07-17 19:18:15,This would be the first time in the history of $QQQ that it gapped down more than 1% at the open and reversed to close at a 52-week high.,2018-07-17
2018-07-18 14:08:52,"Amazon's median one-month return following the other times it enjoyed 9 consecutive up days is -1.3%, with a 33% probability of being positive. $AMZN",2018-07-18
2018-07-18 20:06:27,"Ooooh, this is gonna be good. They will undoubtedly try to abbreviate to FTP on hats etc. Well...FTP is currently one of the hottest brands among teens. And it stands for F*ck The Population. https://t.co/MFHYiWfmSn",2018-07-18
2018-07-19 12:32:46,"@BullandBaird Many on this list have &lt; 2000 followers but have extremely high engagement with their followers, unlike more established accounts with high # of followers but less ""use."" Doesn't show trend, though.

https://t.co/j1NaNEVOCr",2018-07-19
2018-07-19 16:47:01,@awealthofcs @EricBalchunas Could be data mining. More likely is liquidity. About 12 years ago is when the number (and assets) of ETPs started going exponential. There were fewer than 10% of funds available then as now so their influence would be minimal prior to then.,2018-07-19
2018-07-20 19:36:22,"Money managers using futures have been less bullish on gold for only a couple of weeks in 12 years, those being at the end of December 2015. Gold rallied about 30% over the next 6 months. $GLD https://t.co/1FZWESBD2h",2018-07-20
2018-07-24 20:14:19,@hmeisler @TommyThornton No.,2018-07-24
2018-07-25 16:42:19,@jderuy Hasn't been this long since 1997. https://t.co/TuY9sw6hf5,2018-07-25
2018-07-25 19:30:51,"@SJD10304 @jderuy Yeah, the data vendor will have an impact, especially with commodities. For this test, I was using cash gold (XAU) from Bloomberg.",2018-07-25
2018-07-25 21:04:26,"Of the 37 times the S&amp;P 500 climbed to within 1% of a new high after suffering a correction, it ended up getting that new high within a week 69% of the time. https://t.co/FsgaxMF9je",2018-07-25
2018-07-26 16:11:59,"It's still early, and this is open to interpretation, but for a day the Nasdaq Composite is down &gt; 0.75%, breadth on the Nasdaq exchange is the best ever.",2018-07-26
2018-07-31 02:20:44,"Whatever your views on the barbarous relic, it's hard to ignore the sentiment behind Vanguard dropping ""precious metals"" from its Precious Metals and Mining Fund after having dropped ""gold"" at almost the exact low in May 2001. $VGPMX https://t.co/VTu0mMYGr5",2018-07-31
2018-08-02 17:30:26,"Cumulative developed market ETF flows (ex U.S.) hit a new low.

https://t.co/fL0nYxiFyQ",2018-08-02
2018-08-02 17:48:50,Here are the last two companies that first reached market cap milestones - $IBM ($100b) and $MSFT ($500b). Careful what you wish for. https://t.co/vO9mWgzZQv,2018-08-02
2018-08-02 17:54:36,"PetroChina, the first trillion dollar company (in USD). @hmeisler https://t.co/syG3EKPipW",2018-08-02
2018-08-03 19:33:13,"If you're a money manager using futures, there's a good chance you're short gold and long wheat. You're the most pessimistic on gold in the data's history, and have the most exposure to wheat since 2014. https://t.co/C6oCXi8EFX",2018-08-03
2018-08-06 12:49:43,"@TommyThornton A much better bet would be to look for weakness (short-term) after a spike in new highs, not a divergence. The latter rarely works, at least according to virtually every test I've ever done.",2018-08-06
2018-08-06 14:40:05,"@Options7823 Request to follow @SenTrader_Prem and then please send an email to admin ""at"" sentimentrader ""dot"" com so we know to add you.",2018-08-06
2018-08-06 14:42:24,Thanks! It really does help to visualize if the current year is on track with historical norms. https://t.co/K1h1oCzpEf,2018-08-06
2018-08-06 14:46:22,"Summary: Buy a stock when it falls, but *NOT* because you think it's going to go up. Got it.

3 tricks billionaires use to make their money work for them https://t.co/mdXlIJAcCR via @CNNMoney",2018-08-06
2018-08-10 15:33:59,This shouldn't be taken too literally - the pattern was flipped for much of 2018 - but the seasonal peak in the U.S. dollar is on Monday. https://t.co/FVkjBb3u7p,2018-08-10
2018-08-13 14:01:14,"Turkey's flirtation with short-selling ban or controls. Usually doesn't work in the short-term, decreases liquidity, but it is almost always a sign of longer-term opportunity due to panic conditions. https://t.co/qIGJ5OockW",2018-08-13
2018-08-13 18:42:19,Long-term bottoms in the MSCI Turkey Index (in US$) occurred after 70% drawdowns. We're at 60% right now. https://t.co/9bgNKBs6v4,2018-08-13
2018-08-17 21:23:56,S&amp;P's record at calling turns in Turkey is pretty good...as a contrary indicator. https://t.co/CYLVZJO9Od,2018-08-17
2018-08-22 14:57:39,"Lots of talk about current length of the bull market. If we assume that a new bull market began at the bottom in 2016, then it would be the 4th most expensive start to a bull market since 1900. https://t.co/j4ZmfLiLNf",2018-08-22
2018-08-23 12:51:45,"S&amp;P's next-year return when it challenges a prior high and its RSI is:

Lower: +8.0%, 79% chance of being positive
Higher: +12.3%, 100% chance of being positive

Waning momentum is a bug, not a feature, of bull markets.

https://t.co/aWSK94Wx8F https://t.co/4645gSToTx",2018-08-23
2018-08-24 15:01:05,"When $SPY has reached a high on other lazy August Fridays during this bull market, it has struggled to hold the momentum. https://t.co/r7vitm2Xa5",2018-08-24
2018-08-27 16:03:45,"After trumpeting the dollar, @realDonaldTrump is back to pumping the stock market. He's a trend-follower extraordinaire. https://t.co/Ak5hg0sejN",2018-08-27
2018-08-31 14:28:47,@RevShark I looked at the opposite scenario in March and the answer was yes. https://t.co/DhGvQFKk2z,2018-08-31
2018-08-31 15:25:07,"@sharkbiotech @RevShark He still has another year, just visiting potential ones so far. But even so...yes. It all goes so fast.",2018-08-31
2018-09-11 12:11:03,Sanity check. The annualized return in the Russell 2000 when small business optimism is above 107 has been -3.5%. https://t.co/rsZt4Dn94k,2018-09-11
2018-09-13 15:11:48,@ukarlewitz Most of them. https://t.co/mqFdcFMbeh,2018-09-13
2018-09-14 15:49:25,"@lighthousejerry @hmeisler @jpm Taking a look at something similar to that today. It's *extremely* rare to see the Russell so near a high with so few of its stocks &gt; moving averages, and so many others sitting at their lows.",2018-09-14
2018-09-14 17:57:25,"1. Yes, it’s totally data-mined
2. Even so, it has been in the wild for decades, without modification
3. Single-day signals get press and their multiple failures the expected scorn
4. *Clusters* have an excellent track record, IN REAL TIME https://t.co/RNTq5GicNK",2018-09-14
2018-09-14 18:01:07,"The folks looking down their noses at this as a silly bit of frivolity are the same ones who swallow fundamental and economic theories that have been proven to be incorrect IN REAL TIME. But hey, at least they sound smart on TV or to gullible clients.",2018-09-14
2018-09-17 17:00:00,"Soaring tax payments from the securities industry in New York City, superimposed against the S&amp;P 500.

Best-case: it's a jump to a new tier like 1999 or 2006
Worst-case: it's a blowoff like 2001, 2007-08, 2015 https://t.co/j3a57ZK0fD",2018-09-17
2018-09-18 17:51:24,"LOLOL. Apparently there are a lot of international stocks in the Nasdaq Composite, too. 

The Hindenburg omen — a questionable crash indicator still riding 1987 fame — has been triggered https://t.co/dd2EeoXrm7 https://t.co/ZJxSqe4dKb",2018-09-18
2018-09-18 17:52:38,"The signal does not ""predict"" a ""crash."" It shows a split market conditions, typically leading to below-average returns when clustered. And it also - in real-time - can claim fame for 2000, 2007, and 2015 peaks.",2018-09-18
2018-09-20 20:09:13,"The Dow jumped more than 0.75% to a 52-week high. The Wall Street Journal shows more 52-week lows than 52-week highs. This has happened only twice before, in 1980 and 1999.

Yes, many of those securities are not common stocks, which has been an pointed out for decades. https://t.co/digGXZyl4L",2018-09-20
2018-09-21 12:05:12,"@michaelsantoli If you swap ""2-year high"" with ""all-time high"", the 3-month return drops to 0.7% with a -0.8 t-stat because it eliminates the recoveries from extended bear markets. Whether that's important is a matter of judgment.",2018-09-21
2018-09-25 14:34:03,For those wondering if buy-and-hold is a good idea after a surge in confidence. https://t.co/KIIi8NIJdX,2018-09-25
2018-09-28 12:33:15,Republican consumers are a lot more comfy than Democrats. There is a cyclical nature to this. https://t.co/iSq5glZAZE,2018-09-28
2018-09-28 19:33:21,"This week, hedgers moved to a $65 billion short position against the major index futures. About tied with the largest in history. https://t.co/0qaNkUob1Q",2018-09-28
2018-10-01 19:53:03,"The S&amp;P is within 0.35% of its 52-week high, yet more than 5% of NYSE securities have sunk to a 52-week low. That has occurred on 14 days since 1965, with 13 of them leading to a negative return two months later.

We better hope that positive seasonality thing is for realz.",2018-10-01
2018-10-02 14:15:38,"Seems like a disconnect. Wall Street analysts aren't believing companies' own earnings guidance.

https://t.co/tgKemNtIAn https://t.co/SZpirjj4vy",2018-10-02
2018-10-02 14:19:02,"@michaelsantoli Yep, there is no consistent bearish implication for lagging small-caps. Lagging financials, on the other hand, has been a vastly different story.",2018-10-02
2018-10-02 18:24:00,"The Dow is on track to close at a new 52-week (and all-time) high. Yet, there are 3 times as many 52-week lows as 52-week highs on the NYSE. Since 1965, that has happened on exactly one* other day.

* December 28, 1999",2018-10-02
2018-10-02 21:24:49,"@PeterLBrandt Yes, it's a very ""split"" market. While most stocks are advancing, those that are losing are losing badly. Based on 20 years of looking into it, I personally don't care *why* they're declining (int'l exposure, interest rates, etc).",2018-10-02
2018-10-03 12:58:26,Here is every time in the past 25 years when the Dow closed at a 52-week high while most of the NYSE was in a bear market. https://t.co/CZNWhZhq30,2018-10-03
2018-10-03 15:40:09,"It doesn't feel right to ""heart"" this. Paul was a pioneer in not accepting technical theory at face value, and saw the value in using a more rigorous methodology than had been typically practiced prior to him. A trailblazer. https://t.co/Zik2Tx872r",2018-10-03
2018-10-03 16:48:42,"@MarkArbeter Even using 55%, pretty much same result. I personally don't think it matters as long as you use a consistent source and do all testing with the same source, not mix-and-matching.",2018-10-03
2018-10-05 16:01:36,"@elonmusk @MebFaber Agreed, he's a unique person in history. The argument on public stock, though, has more to do with private equity than the small base of short-sellers. Plus, mom-and-pop investors get reduced fees on index funds due to short rebates for lending out stock. https://t.co/e95ZF6100x",2018-10-05
2018-10-09 01:22:13,"@MichaelSedacca Going back to '93, the only times I see where the bkx/util ratio was near a 52-week low while 10-year yield near a high were Jan 2000 and Jun 2007. Apr 2004 was close.",2018-10-09
2018-10-10 14:37:46,"A truly evidence-based approach would quickly show this to be questionable.

A stealth correction is happening in the S&amp;P 500, but history suggests it could be bullish https://t.co/HHhtnnmYHU https://t.co/NDZZUKyvhs",2018-10-10
2018-10-11 18:52:06,"The NYSE TICK just hit its second-lowest level in a decade, a level which typically coincides with intraday panic conditions.",2018-10-11
2018-10-11 23:05:40,"And here we go. The median 3-month return following a CNBC special market report is +5.4%, 11 out of 12 positive. The sole loser was -0.2%.

This is tongue-in-cheek. Kind of. https://t.co/Sdw8F42bAh",2018-10-11
2018-10-12 13:50:24,"@McClellanOsc Data might be a little different, but here's what we get with the most stretched readings back to 1986. https://t.co/XiS6UocKEC",2018-10-12
2018-10-14 14:18:00,@cullenroche Daniela was even more impressive - almost 20 minutes off the previous bike record AFTER getting stung by jellyfish. Insanely great.,2018-10-14
2018-10-17 12:55:09,"Other times POTUS went on chest-thumping market-related tweetstorms, stocks were at new highs after rallying for weeks+. Now it just takes a big up day. Smells a tiny bit like desperation, @realDonaldTrump https://t.co/dnvATyoP6n",2018-10-17
2018-10-18 21:52:20,When stocks are in an uptrend and there is a jump in put volume. This triggered today. https://t.co/HF0UvBLIgl,2018-10-18
2018-10-19 19:29:28,"Hedgers covered ~$19 billion of their net short position this past week, the 3rd-largest of any week in history.",2018-10-19
2018-10-26 12:55:06,"If the S&amp;P 500 loses ground today, it'll be the 27th day since it had back-to-back gains. That does not happen often. h/t @ukarlewitz https://t.co/BV4U2ERsZJ",2018-10-26
2018-10-26 19:24:43,"# of times the S&amp;P drops hard into a Friday: 72

# of times it crashed on Monday (&gt; 2% loss): 13

# of times that loss was erased within two weeks: 11",2018-10-26
2018-10-29 18:05:25,"The discount to NAV of some of the most-established closed-end equity funds has dropped to -10%, one of the largest of the bull market. https://t.co/xrBMA2hb5E",2018-10-29
2018-10-30 01:07:36,Here is every time that an average of 115 put options traded for every 100 calls on the CBOE over a two-week period. There were no occurrences prior to 2006. https://t.co/AnFAUqsmE1,2018-10-30
2018-10-30 12:17:04,"This relative flow into inverse Rydex mutual funds is something to behold. Per our Backtest Engine, there were 192 days since 2000 when it was above 25%. Two months later, the S&amp;P was higher 88% of the time. When the S&amp;P was *below* its 200-day avg, that rises to 90%. https://t.co/cNrPWDLO2e",2018-10-30
